"ItemID","ItemTitle","TotalAttachments","AttachmentName","ServerRelativeUrl","CreatedBy"
"1808","ID 2441: lease extension for PSP project in Nepal","9","Amendment Letter 1 April 2024-English66.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/Amendment Letter 1 April 2024-English66.docx","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","Amendment Letter 1 April 2024-English66_GO_revised_15May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/Amendment Letter 1 April 2024-English66_GO_revised_15May2024.docx","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","Copy-5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards ed New (003).xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/Copy-5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards ed New (003).xlsx","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","FSSS --- UNDP PSP Project_15 May 2023.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/FSSS --- UNDP PSP Project_15 May 2023.pdf","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","Market servey-2024.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/Market servey-2024.pdf","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","NTF_PSP's Office building lease ext.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/NTF_PSP's Office building lease ext.pdf","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","PSP_UNDP_Standard_Lease_Agreement_Form_English_GO_revised_7June23.docx (002).pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/PSP_UNDP_Standard_Lease_Agreement_Form_English_GO_revised_7June23.docx (002).pdf","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","RE- Lease extension-PSP Project, Nepal.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/RE- Lease extension-PSP Project, Nepal.eml","Tamar Alavidze"
"1808","ID 2441: lease extension for PSP project in Nepal","9","Title Deed_Building Construction Certificatin Approval.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1808/Title Deed_Building Construction Certificatin Approval.pdf","Tamar Alavidze"
"1809","ID 710: amendment of common premises MOU with FAO for Garowe compound, Somalia","4","MoU 2022 UNCC Garowe.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1809/MoU 2022 UNCC Garowe.pdf","Tamar Alavidze"
"1809","ID 710: amendment of common premises MOU with FAO for Garowe compound, Somalia","4","MOU_Garowe_UNCC 2022-2024 FINAL DRAFT_(clean) signed FAO.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1809/MOU_Garowe_UNCC 2022-2024 FINAL DRAFT_(clean) signed FAO.pdf","Tamar Alavidze"
"1809","ID 710: amendment of common premises MOU with FAO for Garowe compound, Somalia","4","Somalia_MOU amendement 2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1809/Somalia_MOU amendement 2024.doc","Tamar Alavidze"
"1809","ID 710: amendment of common premises MOU with FAO for Garowe compound, Somalia","4","Template Amendment Letter-English FAO Garowe UNCC MOU Amendment 2024_GO_revised_16May2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1809/Template Amendment Letter-English FAO Garowe UNCC MOU Amendment 2024_GO_revised_16May2024.doc","Tamar Alavidze"
"1810","New Common Premises in Sokoto state,  Nigeria","1","Final MOU Common Premises Sokoto_UNDP and FAO.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1810/Final MOU Common Premises Sokoto_UNDP and FAO.pdf","Ekaterina Bachinskaya"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","2.-CBA.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/2.-CBA.xlsx","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","5.TTCP-PRELIMINARY-SPACE-CALC_Thuniya 9th.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/5.TTCP-PRELIMINARY-SPACE-CALC_Thuniya 9th.xlsx","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Building Flat Registry Translation_9th floor.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Building Flat Registry Translation_9th floor.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Building Registry Thuniya Flat 9A.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Building Registry Thuniya Flat 9A.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Floor Plan Thuniya.jpg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Floor Plan Thuniya.jpg","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","GO communication and clearance for H. Thuniya.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/GO communication and clearance for H. Thuniya.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Lease_Agreement_between_UNDP_Maldives_and_Thu - signed by Thuniya.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Lease_Agreement_between_UNDP_Maldives_and_Thu - signed by Thuniya.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Memo_28 June 2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Memo_28 June 2024.docx","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Preliminary proposal.zip","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Preliminary proposal.zip","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Preliminary Proposal_Thuniya 9th floor.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Preliminary Proposal_Thuniya 9th floor.docx","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","RE- UNDP Maldives relocation.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/RE- UNDP Maldives relocation.eml","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","Third amendment Lease Agreement H. Aage.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/Third amendment Lease Agreement H. Aage.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","UNDP FSSS report_9th floor.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/UNDP FSSS report_9th floor.pdf","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","UNDP_Standard_Lease_Agreement_Form_English.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/UNDP_Standard_Lease_Agreement_Form_English.docx","Tamar Alavidze"
"1811","ID1804: relocation from H.Aage premises to additional premises at Thuniya building, Male, Madives","15","UNDP_Standard_Lease_Agreement_Form_English_GO_revised_11July24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1811/UNDP_Standard_Lease_Agreement_Form_English_GO_revised_11July24.docx","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Borrador Enmienda 1 22042024 UNDP - LUXOR.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Borrador Enmienda 1 22042024 UNDP - LUXOR.pdf","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Contrato PNUD_LUXOR 202310 - 202607.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Contrato PNUD_LUXOR 202310 - 202607.pdf","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Contrato UNDP - LUXOR Borrador Enmienda no 1. ver20240422doc_GO_revised_29July24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Contrato UNDP - LUXOR Borrador Enmienda no 1. ver20240422doc_GO_revised_29July24.docx","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Contrato UNDP - LUXOR Borrador Enmienda no 1. ver20240422doc_GO_revised_29July24-3_GO_revised_12Aug24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Contrato UNDP - LUXOR Borrador Enmienda no 1. ver20240422doc_GO_revised_29July24-3_GO_revised_12Aug24.docx","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Email de conformidad de LUXOR.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Email de conformidad de LUXOR.pdf","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Final MOU SLV 20240709.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Final MOU SLV 20240709.pdf","Tamar Alavidze"
"1812","ID 1772: amendment to LA (decrease of space) for common premises in El Salvador","7","Nota Doctor Saca_enmienda1.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1812/Nota Doctor Saca_enmienda1.pdf","Tamar Alavidze"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","04a. Cost Benefit Analysis _ KUBE C_ 4EME ETAGE 11 06 24.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/04a. Cost Benefit Analysis _ KUBE C_ 4EME ETAGE 11 06 24.xlsx","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards ed New_Kube C 4eme Etage.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP-standards ed New_Kube C 4eme Etage.xlsx","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","Certificat d'Immatriculation et Situation Juridique SONAPAR.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/Certificat d'Immatriculation et Situation Juridique SONAPAR.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","Contract Amendment Letter FR KUBE C 4EME ETAGE - VF_GO 20Jun24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/Contract Amendment Letter FR KUBE C 4EME ETAGE - VF_GO 20Jun24.docx","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","FSSS Physical Security Assessment for KUBE C R+4 - R+5 Galaxy Andraharo 04.01.2023.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/FSSS Physical Security Assessment for KUBE C R+4 - R+5 Galaxy Andraharo 04.01.2023.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","LETTER OF INTEREST RENOUVELLEMENT CONTRAT KUBE C.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/LETTER OF INTEREST RENOUVELLEMENT CONTRAT KUBE C.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","MDG_CPD 2024-2028_English version.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/MDG_CPD 2024-2028_English version.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","MOU KUBE C 4ème étage.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/MOU KUBE C 4ème étage.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","PRODOC AMP.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/PRODOC AMP.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","PRODOC PAI.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/PRODOC PAI.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","PRODOC PS4.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/PRODOC PS4.pdf","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","RE Lease extension Madagascar _Kube C SO clearance.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/RE Lease extension Madagascar _Kube C SO clearance.msg","Ekaterina Bachinskaya"
"1813","ID 2434: Lease renewal Zone Galaxy Andraharo, 4th flr of KUBE C building","13","SONNIMO KUBE C 4eme etage au 190624.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1813/SONNIMO KUBE C 4eme etage au 190624.pdf","Ekaterina Bachinskaya"
"1814","ID 846/847: Termination of the lease agreement with a tenant by UNDP","2","Notice of House Lease Termination_GO 28May24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1814/Notice of House Lease Termination_GO 28May24.docx","Ekaterina Bachinskaya"
"1814","ID 846/847: Termination of the lease agreement with a tenant by UNDP","2","Signed Lease Agreement-Benjamin-2024-White Nile.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1814/Signed Lease Agreement-Benjamin-2024-White Nile.pdf","Ekaterina Bachinskaya"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","1. LTA Lease agr 2023-004sa_signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/1. LTA Lease agr 2023-004sa_signed.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","2. Sub-lease_agreement_signed.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/2. Sub-lease_agreement_signed.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","3. Amendment 1_2023-004sa.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/3. Amendment 1_2023-004sa.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","6. PEF_Rent_Affari.docx.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/6. PEF_Rent_Affari.docx.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","9. PRELIMINARY-SPACE-CALCULATIONS.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/9. PRELIMINARY-SPACE-CALCULATIONS.xlsx","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","Amendment 2 to Lease Agr 2022-004sa.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/Amendment 2 to Lease Agr 2022-004sa.doc","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","Amendment 2 to Lease Agr 2022-004sa[22].doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/Amendment 2 to Lease Agr 2022-004sa[22].doc","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","Checklist for the Security Assessment.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/Checklist for the Security Assessment.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","Checklist for the Security Assessment[23].pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/Checklist for the Security Assessment[23].pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","NTF_direct contracting.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/NTF_direct contracting.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","RACP approval_POC0002155.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/RACP approval_POC0002155.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","Re- Clearance request_Amendment 2 to the Lease agreement 2023-004sa_CO in Kazakhstan.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/Re- Clearance request_Amendment 2 to the Lease agreement 2023-004sa_CO in Kazakhstan.eml","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","UNDP Project Office Security Survey Report_07.04. 2023.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/UNDP Project Office Security Survey Report_07.04. 2023.pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","UNDP Project Office Security Survey Report_07.04. 2023[97].pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/UNDP Project Office Security Survey Report_07.04. 2023[97].pdf","Tamar Alavidze"
"1815","ID 2409: amendment to LA for project premises  to decrease space, Astana, Kazakhstan","15","План - схема.PNG","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1815/План - схема.PNG","Tamar Alavidze"
"1816","New lease on behalf of UNDSS in Jerusalem, PAPP","5","Lease_UNDSSJRS_Comments_GO_comments_28May24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1816/Lease_UNDSSJRS_Comments_GO_comments_28May24.docx","Tamar Alavidze"
"1816","New lease on behalf of UNDSS in Jerusalem, PAPP","5","MOU_UNDP and UNDSS__new lease_template_Jerusalemn_GO_revised_24May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1816/MOU_UNDP and UNDSS__new lease_template_Jerusalemn_GO_revised_24May2024.docx","Tamar Alavidze"
"1816","New lease on behalf of UNDSS in Jerusalem, PAPP","5","MOU_UNDP and UNDSS__new lease_template_Jerusalemn_GO_revised_24May2024_CLEAN.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1816/MOU_UNDP and UNDSS__new lease_template_Jerusalemn_GO_revised_24May2024_CLEAN.docx","Tamar Alavidze"
"1816","New lease on behalf of UNDSS in Jerusalem, PAPP","5","UNDP_Standard_Lease_Agreement_sheikh jarah_Jerusalem_GO_revised_24May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1816/UNDP_Standard_Lease_Agreement_sheikh jarah_Jerusalem_GO_revised_24May2024.docx","Tamar Alavidze"
"1816","New lease on behalf of UNDSS in Jerusalem, PAPP","5","UNDP_Standard_Lease_Agreement_sheikh jarah_Jerusalem_GO_revised_24May2024_CLEAN.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1816/UNDP_Standard_Lease_Agreement_sheikh jarah_Jerusalem_GO_revised_24May2024_CLEAN.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","17-04-2024 - UCI B1 Floor - Rental Quotation.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/17-04-2024 - UCI B1 Floor - Rental Quotation.pdf","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","2024-05-24 - B1 Floor Lease Contract - UNDSS.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/2024-05-24 - B1 Floor Lease Contract - UNDSS.pdf","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","2024-05-24 - B1 Floor Lease Contract - UNDSS_GO_comments_6Jun24 (002)_DSS[50].docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/2024-05-24 - B1 Floor Lease Contract - UNDSS_GO_comments_6Jun24 (002)_DSS[50].docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","2024-05-24 - B1 Floor Lease Contract - UNDSS_GO_comments_6Jun24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/2024-05-24 - B1 Floor Lease Contract - UNDSS_GO_comments_6Jun24.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building_GO_revised_24May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building_GO_revised_24May2024.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building_GO_revised_24May2024_CLEAN.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/MOU_UNDP and UNDSS__new lease_template_Ramallah UCI Building_GO_revised_24May2024_CLEAN.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","new lease_template_Ramallah UCI Building_ZS sign_18June2024.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/new lease_template_Ramallah UCI Building_ZS sign_18June2024.pdf","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","UCI- B1 Floor Plan with Areas.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/UCI- B1 Floor Plan with Areas.pdf","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn_GO_revised_24May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn_GO_revised_24May2024.docx","Tamar Alavidze"
"1817","New lease on behalf of UNDSS in Ramallah, Palestine","12","UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn_GO_revised_24May2024_CLEAN.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1817/UNDP_Standard_Lease_Agreement_UCI Building_Ramallahn_GO_revised_24May2024_CLEAN.docx","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","Amend02-Zouroub.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/Amend02-Zouroub.doc","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","Amend02-Zouroub_GO_revised_28May24.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/Amend02-Zouroub_GO_revised_28May24.doc","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","Amend02-Zouroub_GO_revised_30May24.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/Amend02-Zouroub_GO_revised_30May24.doc","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","Lease_SIGNED Zouroub.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/Lease_SIGNED Zouroub.pdf","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","RE- Chalets in Rafah - Extension.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/RE- Chalets in Rafah - Extension.eml","Tamar Alavidze"
"1818","ID 2501: lease extension for UNDP accommodations in Rafah, Gaza","6","Signed Zouroub.jpeg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1818/Signed Zouroub.jpeg","Tamar Alavidze"
"1819","New Lease for One UN Hub in Zwedru, Liberia","2","Lease 1.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1819/Lease 1.pdf","Ekaterina Bachinskaya"
"1819","New Lease for One UN Hub in Zwedru, Liberia","2","Lease 2.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1819/Lease 2.pdf","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","CBA PADLFIT.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/CBA PADLFIT.xlsx","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","Note de presentation extension 31032024 contrat de bail[120134].docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/Note de presentation extension 31032024 contrat de bail[120134].docx","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","Projet avenant no 10.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/Projet avenant no 10.docx","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","PSA_uploaded_final_forUser_PROD.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/PSA_uploaded_final_forUser_PROD.pdf","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","SO feedback RE Request of rent lease extension review for PADLFIT project office to June 30th 2024.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/SO feedback RE Request of rent lease extension review for PADLFIT project office to June 30th 2024.msg","Ekaterina Bachinskaya"
"1820","ID 1856: Lease Amendment 10 for PADLIFT project office, Chad","6","SPACE-CALCULATIONS_CMP - PADLFIT.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1820/SPACE-CALCULATIONS_CMP - PADLFIT.xlsx","Ekaterina Bachinskaya"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Acta de entrega Of. PNUD_.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Acta de entrega Of. PNUD_.docx","Tamar Alavidze"
